"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+4.40000000000E+009, +1.60932333637E-001, +4.87499797976E-001
+4.40002000200E+009, +1.65147382968E-001, +4.85545771818E-001
+4.40004000400E+009, +1.69470072605E-001, +4.83405091098E-001
+4.40006000600E+009, +1.73888892419E-001, +4.81368850533E-001
+4.40008000800E+009, +1.78221422772E-001, +4.79150946894E-001
+4.40010001000E+009, +1.82570006927E-001, +4.77099463941E-001
+4.40012001200E+009, +1.87003868895E-001, +4.74815076506E-001
+4.40014001400E+009, +1.91260383853E-001, +4.72537592462E-001
+4.40016001600E+009, +1.95486347279E-001, +4.69984144956E-001
+4.40018001800E+009, +1.99814787410E-001, +4.67610909901E-001
+4.40020002000E+009, +2.04127420988E-001, +4.65051827464E-001
+4.40022002200E+009, +2.08332370157E-001, +4.62398299744E-001
+4.40024002400E+009, +2.12689586959E-001, +4.59646772946E-001
+4.40026002600E+009, +2.16737529497E-001, +4.56843117844E-001
+4.40028002800E+009, +2.21190009474E-001, +4.53774009050E-001
+4.40030003000E+009, +2.25282270634E-001, +4.50798194101E-001
+4.40032003200E+009, +2.29495929188E-001, +4.47546339097E-001
+4.40034003400E+009, +2.33757688665E-001, +4.44280876389E-001
+4.40036003600E+009, +2.37983649792E-001, +4.40914324265E-001
+4.40038003800E+009, +2.42150770338E-001, +4.37375922194E-001
+4.40040004000E+009, +2.46316415549E-001, +4.33558798637E-001
+4.40042004200E+009, +2.50609653869E-001, +4.29618215851E-001
+4.40044004400E+009, +2.54817486237E-001, +4.25421156942E-001
+4.40046004600E+009, +2.59029232446E-001, +4.21098878864E-001
+4.40048004800E+009, +2.63143591717E-001, +4.16479972976E-001
+4.40050005001E+009, +2.67374128414E-001, +4.11646932208E-001
+4.40052005201E+009, +2.71608895384E-001, +4.06252529889E-001
+4.40054005401E+009, +2.75642627912E-001, +4.00709445342E-001
+4.40056005601E+009, +2.79633517265E-001, +3.94603525004E-001
+4.40058005801E+009, +2.83687021393E-001, +3.87890268185E-001
+4.40060006001E+009, +2.87609563917E-001, +3.80810392711E-001
+4.40062006201E+009, +2.91450785458E-001, +3.72839223187E-001
+4.40064006401E+009, +2.95120614900E-001, +3.63964572791E-001
+4.40066006601E+009, +2.98656953060E-001, +3.54066524240E-001
+4.40068006801E+009, +3.01635052865E-001, +3.42612736904E-001
+4.40070007001E+009, +3.04027767712E-001, +3.29509360900E-001
