"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+4.40000000000E+009, +1.32853465609E-001, -4.29496268158E-001
+4.40002000200E+009, +1.28137549790E-001, -4.31057022581E-001
+4.40004000400E+009, +1.23443988648E-001, -4.32456987215E-001
+4.40006000600E+009, +1.18783286978E-001, -4.33874701518E-001
+4.40008000800E+009, +1.13990900864E-001, -4.35233694039E-001
+4.40010001000E+009, +1.09233636897E-001, -4.36497968220E-001
+4.40012001200E+009, +1.04412806108E-001, -4.37572498597E-001
+4.40014001400E+009, +9.94943731125E-002, -4.38710956430E-001
+4.40016001600E+009, +9.46676676969E-002, -4.39810790274E-001
+4.40018001800E+009, +8.97660155172E-002, -4.40878475965E-001
+4.40020002000E+009, +8.47278522821E-002, -4.41784733479E-001
+4.40022002200E+009, +7.96961698356E-002, -4.42685624197E-001
+4.40024002400E+009, +7.45153423522E-002, -4.43518621722E-001
+4.40026002600E+009, +6.93490386429E-002, -4.44291848076E-001
+4.40028002800E+009, +6.40526328987E-002, -4.44996143792E-001
+4.40030003000E+009, +5.87421905886E-002, -4.45670380911E-001
+4.40032003200E+009, +5.33493733458E-002, -4.46139499289E-001
+4.40034003400E+009, +4.78937852087E-002, -4.46801376895E-001
+4.40036003600E+009, +4.22683229728E-002, -4.47108521534E-001
+4.40038003800E+009, +3.66851814078E-002, -4.47339329232E-001
+4.40040004000E+009, +3.07695751697E-002, -4.47549034243E-001
+4.40042004200E+009, +2.48775608432E-002, -4.47732370265E-001
+4.40044004400E+009, +1.87637736838E-002, -4.47617734848E-001
+4.40046004600E+009, +1.24481643069E-002, -4.47441125250E-001
+4.40048004800E+009, +5.96452129702E-003, -4.47075297323E-001
+4.40050005001E+009, -5.57422724864E-004, -4.46483444255E-001
+4.40052005201E+009, -7.42582819613E-003, -4.45735246084E-001
+4.40054005401E+009, -1.45057940476E-002, -4.44657664881E-001
+4.40056005601E+009, -2.20356965824E-002, -4.43418861273E-001
+4.40058005801E+009, -2.96534974361E-002, -4.41461520519E-001
+4.40060006001E+009, -3.78870393952E-002, -4.39242645075E-001
+4.40062006201E+009, -4.65156818644E-002, -4.36295737367E-001
+4.40064006401E+009, -5.56196217332E-002, -4.32572389930E-001
+4.40066006601E+009, -6.50555597856E-002, -4.27691224773E-001
+4.40068006801E+009, -7.53744636787E-002, -4.21479906415E-001
+4.40070007001E+009, -8.56452452416E-002, -4.13056249033E-001
+4.40072007201E+009, -9.65808954859E-002, -4.02232971707E-001
+4.40074007401E+009, -1.06379301371E-001, -3.87542569025E-001
+4.40076007601E+009, -1.15249894116E-001, -3.68235319499E-001
+4.40078007801E+009, -1.18381938161E-001, -3.43093007267E-001
+4.40080008001E+009, -1.14011448619E-001, -3.11827599577E-001
+4.40082008201E+009, -9.32201193571E-002, -2.81909117794E-001
+4.40084008401E+009, -5.91216053836E-002, -2.58846139888E-001
+4.40086008601E+009, -1.87040803448E-002, -2.58883356223E-001
+4.40088008801E+009, +1.64108584916E-002, -2.72348540055E-001
+4.40090009001E+009, +3.63358520147E-002, -2.98625211262E-001
+4.40092009201E+009, +4.70718275371E-002, -3.24375891249E-001
+4.40094009401E+009, +4.59660015827E-002, -3.48695035796E-001
+4.40096009601E+009, +4.19180521131E-002, -3.68669374474E-001
+4.40098009801E+009, +3.29616404478E-002, -3.84045496186E-001
+4.40100010001E+009, +2.43188172147E-002, -3.96185123048E-001
+4.40102010201E+009, +1.42259770254E-002, -4.05135513802E-001
+4.40104010401E+009, +4.99722620891E-003, -4.12154847913E-001
+4.40106010601E+009, -4.39801241563E-003, -4.17374619404E-001
+4.40108010801E+009, -1.32629433176E-002, -4.21728839598E-001
+4.40110011001E+009, -2.18773387633E-002, -4.24766098625E-001
+4.40112011201E+009, -2.99735723373E-002, -4.27272520356E-001
+4.40114011401E+009, -3.79438281235E-002, -4.29067609697E-001
+4.40116011601E+009, -4.53284255801E-002, -4.30286993094E-001
+4.40118011801E+009, -5.27147191189E-002, -4.31141177611E-001
+4.40120012001E+009, -5.97294926304E-002, -4.31792245802E-001
+4.40122012201E+009, -6.65342435453E-002, -4.32014242788E-001
+4.40124012401E+009, -7.31860631633E-002, -4.31994598547E-001
+4.40126012601E+009, -7.94993456754E-002, -4.31886121872E-001
+4.40128012801E+009, -8.59665777356E-002, -4.31490469272E-001
+4.40130013001E+009, -9.20494015728E-002, -4.31079478837E-001
+4.40132013201E+009, -9.82005979474E-002, -4.30328143585E-001
+4.40134013401E+009, -1.04154914476E-001, -4.29598270356E-001
+4.40136013601E+009, -1.10105394421E-001, -4.28444158511E-001
